KKR 	NTGK 	Kaukura Atoll Airport 	Kaukura Atoll; French Polynesia
KKT 		Kentland Municipal Airport (FAA: 50I) 	Kentland; Indiana; United States
KKU 		Ekuk Airport 	Ekuk; Alaska; United States
KKW 	FZCA 	Kikwit Airport 	Kikwit; Democratic Republic of the Congo
KKX 	RJKI 	Kikaiga Shima Airport 	Kikaiga Shima; Kikai-Shima Island; Japan
KKY 	EIKL 	Kilkenny Airport 	Kilkenny; Leinster; Ireland
KKZ 	VDKK 	Koh Kong Airport 	Koh Kong; Koh Kong Province; Cambodia
-KL-
KLA 	HUKC 	Kampala Airport 	Kampala; Uganda
KLB 	FLKL 	Kalabo Airport 	Kalabo; Zambia
KLC 	GOOK 	Kaolack Airport 	Kaolack; Senegal
KLD 	UUEM 	Migalovo Air Base 	Tver Oblast; Russia
KLE 	FKKH 	Kaélé Airport 	Kaélé; Cameroon
KLF 	UUBC 	Grabtsevo Airport 	Kaluga; Russia
KLG 	PALG 	Kalskag Airport 	Kalskag; Alaska; United States
KLH 	VAKP 	Kolhapur Airport 	Kolhapur; India
KLI 	FZFP 	Kota Koli Airport 	Kota Koli; Democratic Republic of the Congo
KLJ 	EYKL 	Klaipeda Airport 	Klaipėda; Lithuania
KLK 	HKFG 	Kalokol Airport 	Kalokol; Kenya
KLL 		Levelock Airport (FAA: 9Z8) 	Levelock; Alaska; United States
KLN 	PALB 	Larsen Bay Airport (FAA: 2A3) 	Larsen Bay; Alaska; United States
KLO 	RPVK 	Kalibo Airport 	Kalibo; Aklan; Philippines
KLQ 	WIPV 	Keluang Airport 	Keluang; Indonesia
KLR 	ESMQ 	Kalmar Airport 	Kalmar; Sweden
KLS 	KKLS 	Southwest Washington Regional Airport (was Kelso-Longview) 	Kelso; Washington; United States
KLU 	LOWK 	Klagenfurt Airport (Klagenfurt/Wörthersee Airport) 	Klagenfurt; Austria
KLV 	LKKV 	Karlovy Vary Airport 	Karlovy Vary; Czech Republic
KLW 	PAKW 	Klawock Airport (FAA: AKW) 	Klawock; Alaska; United States
KLX 	LGKL 	Kalamata Airport 	Kalamata; Greece
KLY 	FZOD 	Kalima Airport (Kinkungwa Airport; Kakungwa Airport) 	Kalima; Democratic Republic of the Congo
KLZ 	FAKZ 	Kleinzee Airport 	Kleinzee; South Africa
-KM-
KMA 	AYKM 	Kerema Airport 	Kerema; Papua New Guinea
KMB 		Koinambe Airport 	Koinambe; Papua New Guinea
KMC 	OEKK 	King Khaled Military City Airport 	King Khaled Military City; Saudi Arabia
KMD 		Mandji Airport 	Mandji; Gabon
KME 	HRZA 	Cyangugu Airport 	Cyangugu; Rwanda
KMF 		Kamina Airport 	Kamina; Papua New Guinea
KMG 	ZPPP 	Kunming Wujiaba International Airport 	Kunming; Yunnan; China
KMH 	FAKU 	Johan Pienaar Airport 	Kuruman; South Africa
KMI 	RJFM 	Miyazaki Airport 	Miyazaki; Miyazaki Prefecture; Japan
KMJ 	RJFT 	Kumamoto Airport 	Mashiki; Kumamoto Prefecture; Japan
KMK 	FCPA 	Makabana Airport 	Makabana; Republic of the Congo
KML 	YKML 	Kamileroi Airport 	Kamileroi; Queensland; Australia
KMM 		Kimam Airport 	Kimam; Indonesia
KMN 	FZSA 	Kamina Air Base 	Kamina; Democratic Republic of the Congo
KMO 	PAMB 	Manokotak Airport (FAA: MBA) 	Manokotak; Alaska; United States
KMP 	FYKT 	Keetmanshoop Airport 	Keetmanshoop; Namibia
KMQ 	RJNK 	Komatsu Airport (Kanazawa Airport) 	Komatsu; Ishikawa; Japan
KMR 		Karimui Airport 	Karimui; Papua New Guinea
KMS 	DGSI 	Kumasi Airport 	Kumasi; Ghana
KMT 		Kampot Airport 	Kampot; Kampot Province; Cambodia
KMU 	HCMK 	Kisimayu Airport 	Kisimayu; Somalia
KMV 	VYKL 	Kalemyo Airport 	Kalemyo; Myanmar (Burma)
KMW 	UUBA 	Kostroma Airport 	Kostroma; Russia
KMX 	OEKM 	King Khaled Air Base 	Khamis Mushait; Saudi Arabia
KMY 		Moser Bay Seaplane Base 	Moser Bay; Kodiak Island Borough; Alaska; United States
KMZ 	FLKO 	Kaoma Airport 	Kaoma; Zambia
-KN-
KNA 	SCVM 	Viña del Mar Airport 	Viña del Mar; Chile
KNB 	KKNB 	Kanab Municipal Airport 	Kanab; Utah; United States
KND 	FZOA 	Kindu Airport 	Kindu; Democratic Republic of the Congo
KNE 		Kanainj Airport 	Kanainj; Papua New Guinea
KNF 	EGYM 	RAF Marham 	Marham; Norfolk; East Anglia; United Kingdom
KNG 	WASK 	Kaimana Airport 	Kaimana; Papua; Indonesia
KNH 	RCBS 	Kinmen Airport 	Kinmen; Taiwan
KNI 	YKNG 	Katanning Airport 	Katanning; Western Australia; Australia
KNJ 	FCBK 	Kindamba Airport 	Kindamba; Republic of the Congo
KNK 	PFKK 	Kokhanok Airport (FAA: 9K2) 	Kokhanok; Alaska; United States
KNL 		Kelanoa Airport 	Kelanoa; Papua New Guinea
KNM 	FZTK 	Kaniama Airport 	Kaniama; Democratic Republic of the Congo
KNN 	GUXN 	Kankan Airport (Diankana Airport) 	Kankan; Guinea
KNO 	EBKW 	Westkapelle Airport 	Knokke-Heist; Belgium
KNP 	FNCP 	Capanda Airport 	Capanda; Angola
KNQ 	NWWD 	Koné Airport 	Koné; New Caledonia
KNR 	OIBJ 	Jam Airport 	Kangan; Iran
KNS 	YKII 	King Island Airport 	Currie; Tasmania; Australia
KNT 	KTKX 	Kennett Memorial Airport (FAA: TKX) 	Kennett; Missouri; United States
KNU 	VIKA 	Kanpur Airport 	Kanpur; Uttar Pradesh; India
KNW 	PANW 	New Stuyahok Airport 	New Stuyahok; Alaska; United States
KNX 	YPKU 	Kununurra Airport 	Kununurra; Western Australia; Australia
KNZ 	GAKA 	Kéniéba Airport 	Kéniéba; Mali
-KO-
KOA 	PHKO 	Kona International Airport 	Kailua / Kona; Hawaii; United States
KOB 	FKKM 	Foumban Airport (Koutaba Airport) 	Koutaba; Cameroon
KOC 	NWWK 	Koumac Airport 	Koumac; New Caledonia
KOD 		Kotabangun Airport 	Kotabangun; Indonesia
KOE 	WATT 	Eltari Airport 	Kupang; East Nusa Tenggara; Indonesia
KOF 	FAKP 	Komatipoort Airport 	Komatipoort; South Africa
KOG 	VLKG 	Khong Airport 	Khong; Laos
KOH 	YKLA 	Koolatah Airport 	Koolatah; Queensland; Australia
KOI 	EGPA 	Kirkwall Airport 	Kirkwall; Orkney Islands; United Kingdom
KOJ 	RJFK 	Kagoshima Airport 	Kagoshima; Japan
KOK 	EFKK 	Kokkola-Pietarsaari Airport 	Kokkola / Jakobstad; Finland
KOL 		Koumala Airport 	Koumala; Central African Republic
KOM 		Komo-Manda Airport 	Komo-Manda; Papua New Guinea
KON 		Kon Tum Airport 	Kon Tum; Vietnam
KOO 	FZRQ 	Kongolo Airport 	Kongolo; Democratic Republic of the Congo
KOP 	VTUW 	Nakhon Phanom Airport 	Nakhon Phanom; Thailand
KOQ 		Koethen Airport 	Koethen; Germany
KOR 		Kokoro Airport 	Kokoro; Papua New Guinea
KOS 	VDSV 	Sihanoukville Airport (Kompong Som) 	Sihanoukville; Cambodia
KOT 	PFKO 	Kotlik Airport (FAA: 2A9) 	Kotlik; Alaska; United States
KOU 	FOGK 	Koulamoutou Airport 	Koulamoutou; Gabon
KOV 	UACK 	Kokshetau Airport 	Kokshetau; Kazakhstan
KOW 	ZSGZ 	Ganzhou Huangjin Airport 	Ganzhou; Jiangxi; China
KOX 	WABN 	Kokonao Airport 	Kokonao; Indonesia
KOY 		Olga Bay Seaplane Base 	Olga Bay; Kodiak Island Borough; Alaska; United States
KOZ 		Ouzinkie Airport (FAA: 4K5) 	Ouzinkie; Alaska; United States
-KP-
KPA 		Kopiago Airport 	Kopiago; Papua New Guinea
KPB 		Point Baker Seaplane Base 	Point Baker; Alaska; United States
KPC 	PAPC 	Port Clarence Coast Guard Station 	Port Clarence; Alaska; United States
KPE 		Yapsiei Airport 	Yapsiei; Papua New Guinea
KPF 		Kondubol Airport 	Kondubol; Papua New Guinea
KPG 		Kurupung Airport 	Kurupung; Guyana
KPH 		Pauloff Harbor Seaplane Base 	Sanak Island; Alaska; United States
KPI 	WBGP 	Kapit Airport 	Kapit; Sarawak; Malaysia
KPL 		Kapal Airport 	Kapal; Papua New Guinea
KPM 		Kompiam Airport 	Kompiam; Papua New Guinea
KPN 	PAKI 	Kipnuk Airport (FAA: IIK) 	Kipnuk; Alaska; United States
KPO 	RKTH 	Pohang Airport 	Pohang; South Korea
KPP 	YKPR 	Kalpowar Airport 	Kalpowar; Queensland; Australia
KPR 		Port Williams Seaplane Base 	Port Williams; Kodiak Island Borough; Alaska; United States
KPS 	YKMP 	Kempsey Airport 	Kempsey; New South Wales; Australia
KPT 		Jackpot Airport (Hayden Field) (FAA: 06U) 	Jackpot; Nevada; United States
KPV 	PAPE 	Perryville Airport (FAA: PEV) 	Perryville; Alaska; United States
KPY 		Port Bailey Seaplane Base 	Port Bailey; Kodiak Island Borough; Alaska; United States
-KQ-
KQA 		Akutan Seaplane Base 	Akutan; Alaska; United States
KQB 		Koonibba Airport 	Koonibba; South Australia; Australia
KQL 		Kol Airport 	Kol; Papua New Guinea
-KR-
KRA 	YKER 	Kerang Airport 	Kerang; Victoria; Australia
KRB 	YKMB 	Karumba Airport 	Karumba; Queensland; Australia
KRC 	WIPH 	Kerinci Airport 	Kerinci; Indonesia
KRD 		Kurundi Airport 	Kurundi; Northern Territory; Australia
KRE 	HBBO 	Kirundo Airport 	Kirundo; Burundi
KRF 	ESNK 	Kramfors-Sollefteå Airport 	Kramfors / Sollefteå; Sweden
KRG 	SYKS 	Karasabai Airport 	Karasabai; Guyana
KRH 	EGKR 	Redhill Airport 	Redhill; Surrey; England; United Kingdom
KRI 	AYKK 	Kikori Airport 	Kikori; Papua New Guinea
KRJ 		Karawari Airport 	Karawari; Papua New Guinea
KRK 	EPKK 	John Paul II International Airport (Balice Airport) 	Kraków / Balice; Poland
KRL 	ZWKL 	Korla Airport 	Korla; Xinjiang; China
KRM 	SYKR 	Karanambo Airport 	Karanambo; Guyana
KRN 	ESNQ 	Kiruna Airport 	Kiruna; Sweden
KRO 	USUU 	Kurgan Airport 	Kurgan; Russia
KRP 	EKKA 	Karup Airport 	Karup; Denmark
KRQ 	UKCK 	Kramatorsk Airport 	Kramatorsk; Donetsk Oblast; Ukraine
KRR 	URKK 	Pashkovsky Airport 	Krasnodar; Russia
KRS 	ENCN 	Kristiansand Airport; Kjevik 	Kristiansand; Vest-Agder; Norway
KRT 	HSSS 	Khartoum International Airport 	Khartoum; Sudan
KRU 		Kerau Airport 	Kerau; Papua New Guinea
KRV 		Kerio Valley Airport 	Kerio Valley; Kenya
KRW 	UTAK 	Turkmenbashi Airport 	Türkmenbaşy; Turkmenistan; Turkmenistan
KRX 		Kar Kar Airport 	Kar Kar; Papua New Guinea
KRY 	ZWKM 	Karamay Airport 	Karamay; Xinjiang; China
KRZ 	FZBT 	Kiri Airport (Basango Mboliasa Airport) 	Kiri; Democratic Republic of the Congo
-KS-
KSA 	PTSA 	Kosrae International Airport (FAA: TTK) 	Kosrae; Federated States of Micronesia
KSB 		Kasanombe Airport 	Kasanombe; Papua New Guinea
KSC 	LZKZ 	Košice Airport (Barca Airport) 	Košice; Slovakia
KSD 	ESOK 	Karlstad Airport 	Karlstad; Sweden
KSE 	HUKS 	Kasese Airport 	Kasese; Uganda
KSF 	EDVK 	Kassel Calden Airport 	Kassel; Hesse; Germany
KSG 		Kisengan Airport 	Kisengan; Papua New Guinea
KSH 	OICC 	Shahid Ashrafi Esfahani Airport (Kermanshah Airport) 	Kermanshah; Iran
KSI 	GUKU 	Kissidougou Airport 	Kissidougou; Guinea
KSJ 	LGKS 	Kasos Island Airport 	Kasos Island; Greece
KSK 	ESKK 	Karlskoga Airport 	Karlskoga; Sweden
KSL 	HSKA 	Kassala Airport 	Kassala; Sudan
KSM 	PASM 	St. Mary's Airport 	St. Mary's; Alaska; United States
KSN 	UAUU 	Kostanay Airport (Narimanovka Airport) 	Kostanay; Kazakhstan
KSO 	LGKA 	Aristotelis Airport 	Kastoria; Greece
KSP 		Kosipe Airport 	Kosipe; Papua New Guinea
KSQ 	UTSL 	Karshi Airport / Karshi-Khanabad Air Base 	Karshi; Uzbekistan
KSS 	GASK 	Sikasso Airport 	Sikasso; Mali
KST 	HSKI 	Kosti Airport 	Kosti; Sudan
KSU 	ENKB 	Kristiansund Airport; Kvernberget 	Kristiansund; Norway
KSV 	YSPV 	Springvale Airport 	Springvale; Queensland; Australia
KSW 	LLKS 	Kiryat Shmona Airport (Qiryat Shemona Airport) 	Kiryat Shmona (Qiryat Shemona); Israel
KSX 		Yasuru Airport 	Yasuru; Papua New Guinea
KSY 	LTCF 	Kars Airport 	Kars; Turkey
KSZ 	ULKK 	Kotlas Airport 	Kotlas; Arkhangelsk Oblast; Russia
-KT-
KTA 	YPKA 	Karratha Airport 	Karratha / Dampier; Western Australia; Australia
KTB 		Thorne Bay Seaplane Base 	Thorne Bay; Alaska; United States
KTC 		Katiola Airport 	Katiola; Côte d'Ivoire
KTD 	RORK 	Kitadaito Airport 	Kitadaito; Okinawa Prefecture; Japan
KTE 	WMKE 	Kerteh Airport 	Kerteh; Terengganu; Malaysia
KTF 	NZTK 	Takaka Airport 	Takaka; New Zealand
KTG 	WIOK 	Rahadi Usman Airport (Ketapang Airport) 	Ketapang; West Kalimantan; Indonesia
KTH 		Tikchik Lodge Seaplane Base (FAA: AK56) 	Tikchik; Alaska; United States
KTI 	VDKT 	Kratie Airport 	Kratié; Cambodia
KTK 		Kanua Airport 	Kanua; Papua New Guinea
KTL 	HKKT 	Kitale Airport 	Kitale; Kenya
KTM 	VNKT 	Tribhuvan International Airport 	Kathmandu; Nepal
KTN 	PAKT 	Ketchikan International Airport 	Ketchikan; Alaska; United States
KTO 	SYKT 	Kato Airport 	Kato; Guyana
KTP 	MKTP 	Tinson Pen Aerodrome 	Kingston; Jamaica; Jamaica
KTQ 	EFIT 	Kitee Airport 	Kitee; Finland
KTR 	YPTN 	Tindal Airport 	Katherine; Northern Territory; Australia
KTS 	PFKT 	Brevig Mission Airport 	Brevig Mission; Alaska; United States
KTT 	EFKT 	Kittilä Airport 	Kittilä; Finland
KTU 	VIKO 	Kota Airport 	Kota; India
KTV 	SVKM 	Kamarata Airport 	Kamarata; Bolívar; Venezuela
KTW 	EPKT 	Katowice Airport (Pyrzowice Airport) 	Katowice / Pyrzowice; Poland
KTX 	GAKO 	Koutiala Airport 	Koutiala; Mali
-KU-
KUA 	WMKD 	Sultan Haji Ahmad Shah Airport (RMAF Kuantan) 	Kuantan; Pahang; Malaysia
KUC 	NGKT 	Kuria Airport 	Kuria; Kiribati
KUD 	WBKT 	Kudat Airport 	Kudat; Sabah; Malaysia
KUE 	AGKU 	Kukundu Airport 	Kolombangara island; Western Province; Solomon Islands
KUF 	UWWW 	Kurumoch Airport (Samara Airport) 	Samara; Russia
KUG 	YKUB 	Kubin Airport 	Kubin; Moa Island; Queensland; Australia
KUH 	RJCK 	Kushiro Airport 	Kushiro; Hokkaidō; Japan
KUI 		Kawau Island Airport 	Kawau Island; New Zealand
KUJ 		Kushimoto Airport 	Kushimoto; Honshū; Japan
KUK 	PFKA 	Kasigluk Airport (FAA: Z09) 	Kasigluk; Alaska; United States
KUL 	WMKK 	Kuala Lumpur International Airport 	Sepang (near Kuala Lumpur); Malaysia
KUM 	RJFC 	Yakushima Airport 	Yakushima; Kagoshima Prefecture; Japan
KUN 	EYKA 	Kaunas International Airport 	Kaunas; Lithuania
KUO 	EFKU 	Kuopio Airport 	Kuopio / Siilinjärvi; Finland
KUP 		Kupiano Airport 	Kupiano; Papua New Guinea
KUQ 		Kuri Airport 	Kuri; Papua New Guinea
KUR 	OARZ 	Razer Airport 	Kron Monjan (Karanomunjan); Afghanistan
KUS 	BGKK 	Kulusuk Airport 	Kulusuk; Greenland
KUT 	UGKO 	Kopitnari Airport (Kutaisi Airport) 	Kutaisi; Imereti; Georgia
KUU 	VIBR 	Bhuntar Airport (Kullu Airport) 	Kullu / Bhuntar; Himachal Pradesh; India
KUV 	RKJK 	Gunsan Airport 	Gunsan; South Korea
-KV-
KVA 	LGKV 	Kavala International Airport; "Megas Alexandros" 	Kavala; Greece
KVB 	ESGR 	Skövde Airport 	Skövde; Sweden
KVC 	PAVC 	King Cove Airport 	King Cove; Alaska; United States
KVD 	UBBG 	Gyandzha Airport 	Ganja; Azerbaijan
KVE 		Kitava Airport 	Kitava; Papua New Guinea
KVG 	AYKV 	Kavieng Airport 	Kavieng; New Ireland Province; Papua New Guinea
KVK 	ULMK 	Kirovsk Airport (Khibiny Airport) 	Kirovsk / Apatity; Murmansk Oblast; Russia
KVL 	PAVL 	Kivalina Airport 	Kivalina; Alaska; United States
KVU 		Korolevu Airport 	Korolevu; Viti Levu; Fiji
KVX 	USKK 	Pobedilovo Airport (Kirov Airport) 	Kirov; Kirov Oblast; Russia
-KW-
KWA 	PKWA 	Bucholz Army Airfield 	Kwajalein; Marshall Islands
KWB 		Karimunjawa Airport 	Karimunjawa; Indonesia
KWE 	ZUGY 	Guiyang Longdongbao International Airport 	Guiyang; Guizhou; China
KWF 		Waterfall Seaplane Base 	Waterfall; Alaska; United States
KWG 	UKDR 	Lozovatka Airport 	Kryvyi Rih (Krivoy Rog); Ukraine
KWH 	OAHN 	Khwahan Airport 	Khwahan; Afghanistan
KWI 	OKBK 	Kuwait International Airport 	Kuwait City; Kuwait
KWJ 	RKJJ 	Gwangju Airport 	Gwangju (Kwangju); South Korea
KWK 		Kwigillingok Seaplane Base 	Kwigillingok; Alaska; United States
KWL 	ZGKL 	Guilin Liangjiang International Airport 	Guilin; Guangxi; China
KWM 	YKOW 	Kowanyama Airport 	Kowanyama; Queensland; Australia
KWN 	PAQH 	Quinhagak Airport (FAA: AQH) 	Quinhagak; Alaska; United States
KWO 		Kawito Airport 	Kawito; Papua New Guinea
KWP 		West Point Village Seaplane Base 	West Point; Kodiak Island Borough; Alaska; United States
KWR 		Kwai Harbour Airport 	Kwai Harbour; Solomon Islands
KWS 		Kwailabesi Airport 	Kwailabesi; Solomon Islands
KWT 	PFKW 	Kwethluk Airport 	Kwethluk; Alaska; United States
KWV 		Kurwina Airport 	Kurwina; Papua New Guinea
KWX 		Kiwai Island Airport 	Kiwai Island; Papua New Guinea
KWY 		Kiwayu Airport 	Kiwayu; Kenya
KWZ 	FZQM 	Kolwezi Airport 	Kolwezi; Lualaba District; Democratic Republic of the Congo
-KX-
KXA 		Kasaan Seaplane Base 	Kasaan; Alaska; United States
KXE 	FAKD 	Klerksdorp Airport (P.C. Pelser Airport) 	Klerksdorp; South Africa
KXF 	NFNO 	Koro Airport 	Koro Island; Fiji
KXK 	UHKK 	Khurba Airport 	Komsomolsk-on-Amur; Khabarovsk Krai; Russia
KXR 		Karoola Airport 	Karoola; Papua New Guinea
-KY-
KYA 	LTAN 	Konya Airport 	Konya; Turkey
KYD 	RCLY 	Lanyu Airport 	Orchid Island; Taitung County; Taiwan
KYE 	OLKA 	Rene Mouawad Air Base (Kleyate Airport) 	Kleyate / Tripoli; Lebanon
KYF 	YYLR 	Yeelirrie Airport 	Yeelirrie; Western Australia; Australia
KYI 	YYTA 	Yalata Mission Airport 	Yalata Mission; South Australia; Australia
KYK 	PAKY 	Karluk Airport 	Karluk; Alaska; United States
KYN 		Milton Keynes Airport 	Milton Keynes; England; United Kingdom
KYP 	VYKP 	Kyaukpyu Airport 	Kyaukpyu; Myanmar (Burma)
KYS 	GAKY 	Kayes Airport (Dag Dag Airport) 	Kayes; Mali
KYT 	VYKU 	Kyauktaw Airport 	Kyauktaw; Myanmar (Burma)
KYU 	PFKU 	Koyukuk Airport 	Koyukuk; Alaska; United States
KYX 		Yalumet Airport 	Yalumet; Papua New Guinea
KYZ 	UNKY 	Kyzyl Airport 	Kyzyl; Tuva; Russia
-KZ-
KZB 		Zachar Bay Seaplane Base 	Zachar Bay; Alaska; United States
KZC 	VDKH 	Kampong Chhnang Airport 	Kampong Chhnang; Kampong Chhnang Province; Cambodia
KZD 		Krakor Airport 	Krakor; Cambodia
KZF 		Kaintiba Airport 	Kaintiba; Papua New Guinea
KZG 	ETIN 	Kitzingen Air Base 	Kitzingen; Bavaria; Germany
KZI 	LGKZ 	Kozani National Airport "Filippos" 	Kozani; Greece
KZK 		Kompong Thom Airport 	Kampong Thom City; Cambodia
KZN 	UWKD 	Kazan International Airport 	Kazan; Tatarstan; Russia
KZO 	UAOO 	Kyzylorda Airport 	Kyzylorda (Kzyl-Orda); Kazakhstan
KZS 	LGKJ 	Kastelorizo Island Public Airport 	Kastelorizo; Greece
LAA 	KLAA 	Lamar Municipal Airport 	Lamar; Colorado; United States
LAB 		Lablab Airport 	Lablab; Papua New Guinea
LAC 		Layang Layang Airport (Swallow Reef Airport) 	Layang Layang (Swallow Reef); Sabah; Malaysia
LAD 	FNLU 	4 de Fevereiro Airport 	Luanda; Angola
LAE 	AYNZ 	Lae Nadzab Airport 	Lae; Papua New Guinea; Papua New Guinea
LAF 	KLAF 	Purdue University Airport 	West Lafayette; Indiana; United States
LAG 		La Guaira Airport 	La Guaira; Venezuela
LAH 		Labuha Airport 	Labuha; Indonesia
LAI 	LFRO 	Lannion - Côte de Granit Airport 	Lannion; France
LAJ 	SBLJ 	Lages Airport 	Lages; Santa Catarina; Brazil
LAK 	CYKD 	Aklavik Airport 	Aklavik; Northwest Territories; Canada
LAL 	KLAL 	Lakeland Linder Regional Airport 	Lakeland; Florida; United States
LAM 	KLAM 	Los Alamos County Airport 	Los Alamos; New Mexico; United States
LAN 	KLAN 	Capital Region International Airport 	Lansing; Michigan; United States
LAO 	RPLI 	Laoag International Airport 	Laoag City; Ilocos Norte; Philippines
LAP 	MMLP 	Manuel Márquez de León International Airport 	La Paz; Baja California Sur; Mexico
LAQ 	HLLQ 	La Braq Airport 	Bayda; Libya
LAR 	KLAR 	Laramie Regional Airport 	Laramie; Wyoming; United States
LAS 	KLAS 	McCarran International Airport 	Las Vegas; Nevada; United States
LAU 	HKLU 	Mwana Airport 	Lamu; Kenya
LAV 		Lalomalava Airport 	Lalomalava; Samoa
LAW 	KLAW 	Lawton-Fort Sill Regional Airport 	Lawton; Oklahoma; United States
LAX 	KLAX 	Los Angeles International Airport 	Los Angeles; California; United States
LAY 	FALY 	Ladysmith Airport 	Ladysmith; KwaZulu-Natal; South Africa
LAZ 	SBLP 	Bom Jesus da Lapa Airport 	Bom Jesus da Lapa; Bahia; Brazil
-LB-
LBA 	EGNM 	Leeds Bradford International Airport 	Leeds / Bradford; West Yorkshire; England; United Kingdom
LBB 	KLBB 	Lubbock Preston Smith International Airport 	Lubbock; Texas; United States
LBC 	EDHL 	Lübeck Airport (Blankensee Airport) 	Lübeck (near Hamburg); Schleswig-Holstein; Germany
LBD 	UTDL 	Khujand Airport 	Khujand; Tajikistan
LBE 	KLBE 	Arnold Palmer Regional Airport 	Latrobe (near Pittsburgh); Pennsylvania; United States
LBF 	KLBF 	North Platte Regional Airport (Lee Bird Field) 	North Platte; Nebraska; United States
LBG 	LFPB 	Paris - Le Bourget Airport 	Le Bourget (near Paris); France
LBH 		Palm Beach Seaplane Base 	Palm Beach; New South Wales; Australia
LBI 	LFCI 	Le Sequestre Airport 	Albi; France
LBJ 	WATO 	Komodo Airport (Mutiara II Airport) 	Labuan Bajo; Flores Island; Indonesia
LBK 		Liboi Airport 	Liboi; Kenya
LBL 	KLBL 	Liberal Municipal Airport 	Liberal; Kansas; United States
LBM 		Luabo Airport 	Luabo; Mozambique
LBN 		Lake Baringo Airport 	Lake Baringo; Kenya
LBO 	FZVI 	Lusambo Airport 	Lusambo; Democratic Republic of the Congo
LBP 		Long Banga Airport 	Long Banga; Sarawak; Malaysia
LBQ 	FOGR 	Lambaréné Airport 	Lambaréné; Gabon
LBR 	SWLB 	Lábrea Airport 	Lábrea; Amazonas; Brazil
LBS 	NFNL 	Labasa Airport 	Labasa; Fiji
LBT 	KLBT 	Lumberton Municipal Airport 	Lumberton; North Carolina; United States
LBU 	WBKL 	Labuan Airport 	Labuan; Sabah; Malaysia
LBV 	FOOL 	Leon M'Ba International Airport 	Libreville; Gabon
LBW 	WRLB 	Juvai Semaring Airport (Long Bawan Airport) 	Long Bawan; East Kalimantan; Indonesia
LBX 	RPLU 	Lubang Airport 	Lubang; Occidental Mindoro; Philippines
LBY 	LFRE 	La Baule-Escoublac Airport (Montoir Airport) 	La Baule-Escoublac; France
LBZ 	FNLK 	Lukapa Airport 	Lukapa; Angola
-LC-
LCA 	LCLK 	Larnaca International Airport 	Larnaca; Cyprus
LCB 		Pontes e Lacerda Airport 	Pontes e Lacerda; Mato Grosso; Brazil
LCC 	LIBN 	Galatina Airport 	Lecce; Italy
LCD 	FALO 	Louis Trichardt Airport 	Louis Trichardt; South Africa
LCE 	MHLC 	Golosón International Airport 	La Ceiba; Honduras
LCF 		Río Dulce Airport (Las Vegas Airport) 	Río Dulce; Izabal; Guatemala
LCG 	LECO 	La Coruña Airport 	La Coruña; Spain
LCH 	KLCH 	Lake Charles Regional Airport 	Lake Charles; Louisiana; United States
LCI 	KLCI 	Laconia Municipal Airport 	Laconia; New Hampshire; United States
LCJ 	EPLL 	Łódź Władysław Reymont Airport 	Lódz; Poland
LCK 	KLCK 	Rickenbacker International Airport 	Columbus; Ohio; United States
LCL 	MULM 	La Coloma Airport 	La Coloma; Cuba
LCM 	SACC 	La Cumbre Airport 	La Cumbre; Córdoba; Argentina
LCN 	YBLC 	Balcanoona Airport 	Balcanoona; South Australia; Australia
LCO 	FCBL 	Lague Airport 	Lague; Republic of Congo
LCP 		Loncopué Airport 	Loncopué; Neuquén; Argentina
LCQ 	KLCQ 	Lake City Municipal Airport 	Lake City; Florida; United States
LCR 		La Chorrera Airport 	La Chorrera; Colombia
LCS 		Las Canas Airport 	Las Canas; Costa Rica
LCV 	LIQL 	Tassignano Airport 	Lucca; Italy
LCX 	ZSLO 	Longyan Guanzhishan Airport 	Longyan; Fujian; China
LCY 	EGLC 	London City Airport 	London; England; United Kingdom
-LD-
LDA 	VEMH 	Malda Airport 	Malda; India
LDB 	SBLO 	Londrina Airport 	Londrina; Paraná; Brazil
LDC 	YLIN 	Lindeman Island Airport 	Lindeman Island; Queensland; Australia
LDE 	LFBT 	Tarbes - Lourdes Pyrenees Airport 	Lourdes; France
LDG 	ULAL 	Leshukonskoye Airport 	Leshukonskoye; Russia
LDH 	YLHI 	Lord Howe Island Airport 	Lord Howe Island; New South Wales; Australia
LDI 	HTLI 	Kikwetu Airport 	Lindi; Tanzania
LDJ 	KLDJ 	Linden Airport 	Linden; New Jersey; United States
LDK 	ESGL 	Lidköping-Hovby Airport 	Lidköping; Sweden
